feature,score
Cytoplasm_Correlation_Overlap_COXIV_DNA,0.013112916191694315
Cells_Texture_Contrast_Syto9_5_02_256,0.013711466317083242
Nuclei_Correlation_Overlap_Cycle01_DAPI_Phalloidin,0.012421908010633545
Cells_Correlation_Overlap_DNA_Phalloidin,0.01430857568032413
Cells_Correlation_Correlation_PRSP6_Phalloidin,0.012540103159488544
Nuclei_Texture_InfoMeas1_GM130_5_00_256,0.014104085408945711
Nuclei_RadialDistribution_FracAtD_DNA_3of4,0.013769270455093612
Nuclei_Texture_InfoMeas1_Syto9_10_00_256,0.012708450095363134
Nuclei_Texture_InfoMeas2_Syto9_10_03_256,0.013300241418248647
Nuclei_RadialDistribution_FracAtD_DNA_1of4,0.014392674234888131
Nuclei_Texture_InfoMeas2_Syto9_10_01_256,0.01307871068356496
Nuclei_Texture_InfoMeas1_ConA_10_03_256,0.014768124431827692
Cells_Texture_InfoMeas1_ConA_10_03_256,0.013887814653781022
Cytoplasm_Texture_InfoMeas2_PRSP6_10_01_256,0.013985454361371186
Nuclei_Texture_InfoMeas2_Calnexin_10_03_256,0.014374594414842687
Nuclei_Texture_InfoMeas1_Syto9_10_01_256,0.012871224661808501
Cells_Texture_InfoMeas2_ConA_10_03_256,0.012608636920614735
Cells_Texture_InfoMeas1_Catalase_5_01_256,0.013896300893675126
Nuclei_Texture_InfoMeas1_Syto9_10_03_256,0.012958352573959454
Nuclei_Correlation_K_G3BP1_Cycle01_DAPI,0.013269425255067158
Nuclei_Texture_InfoMeas2_btubulin_10_01_256,0.014454306700884089
Nuclei_Texture_InfoMeas1_Syto9_5_01_256,0.012647956996749627
Nuclei_Texture_InfoMeas1_PRSP6_10_00_256,0.014117753243321698
Nuclei_Correlation_Correlation_DNA_Phalloidin,0.01369300360973459
Cytoplasm_Correlation_Overlap_ConA_DNA,0.01468703528203416
Nuclei_Correlation_K_Catalase_Cycle01_DAPI,0.014314948091324298
Cytoplasm_Correlation_Overlap_Calnexin_DNA,0.014291658394862164
Nuclei_Texture_InfoMeas1_btubulin_5_03_256,0.01430381504192152
Cytoplasm_Correlation_Overlap_DNA_LAMP1,0.013915055742710174
Cells_Intensity_MaxIntensity_Syto9,0.014916522574447175
Cells_Correlation_Correlation_COXIV_Phalloidin,0.014697040173863451
Cytoplasm_Texture_InverseDifferenceMoment_Syto9_5_00_256,0.014524347263355861
Nuclei_Correlation_Correlation_Syto9_TDP43,0.014995195505158333
Cytoplasm_Texture_InfoMeas2_PRSP6_5_00_256,0.0134899545407956
Nuclei_Texture_InfoMeas1_btubulin_5_00_256,0.014802312074879387
Cells_Texture_InfoMeas2_Syto9_10_03_256,0.013472741718692978
Nuclei_Correlation_Overlap_Phalloidin_Syto9,0.014404630330895826
Cells_Texture_Contrast_DNA_5_02_256,0.014250046965538603
Cells_Texture_InverseDifferenceMoment_Catalase_20_00_256,0.013526006715836729
Nuclei_Texture_InfoMeas2_PRSP6_10_03_256,0.015139800944687669
Cytoplasm_Texture_InverseDifferenceMoment_Syto9_5_02_256,0.014415165388099322
Nuclei_Texture_InfoMeas1_btubulin_5_02_256,0.01485132976536981
Cells_Texture_InverseDifferenceMoment_Catalase_20_02_256,0.013712159024775608
Cells_Texture_InfoMeas2_G3BP1_5_01_256,0.01324231375891584
Nuclei_Texture_InfoMeas1_ConA_5_00_256,0.014768229769231072
Cells_RadialDistribution_FracAtD_Catalase_1of4,0.01469024083279016
Nuclei_Correlation_Overlap_DNA_NfKb,0.013495579993929571
Cytoplasm_Texture_AngularSecondMoment_Syto9_20_02_256,0.013292509959354722
Nuclei_Texture_InfoMeas2_Syto9_5_00_256,0.014073209823844844
Cells_Texture_InverseDifferenceMoment_ConA_20_02_256,0.014094179812369385
Cells_Texture_InverseDifferenceMoment_btubulin_20_02_256,0.012963796138313687
Nuclei_Correlation_K_Syto9_Catalase,0.012837119644889107
Cells_Texture_InfoMeas1_PRSP6_10_02_256,0.014111420055881573
Cytoplasm_Texture_InfoMeas2_Calnexin_10_01_256,0.01485185594507394
Nuclei_Texture_InfoMeas2_Syto9_5_02_256,0.014968830539010922
Nuclei_Correlation_K_GM130_Cycle01_DAPI,0.01510228710181362
Nuclei_Texture_Correlation_DNA_10_03_256,0.012180366426072186
Cytoplasm_RadialDistribution_RadialCV_DNA_2of4,0.01356138001845425
Cytoplasm_Texture_AngularSecondMoment_DNA_10_02_256,0.014236482093448546
Nuclei_Intensity_IntegratedIntensityEdge_DNA,0.014402725978246168
Nuclei_Texture_Correlation_TDP43_10_01_256,0.012352358375991317
Cytoplasm_Granularity_2_DNA,0.013842001789787216
Cells_Texture_InfoMeas2_PRSP6_10_00_256,0.014707228231914176
Nuclei_Texture_InfoMeas1_COXIV_5_00_256,0.014541946216240876
Cytoplasm_Texture_DifferenceVariance_Calnexin_20_03_256,0.013519258748267787
Cytoplasm_Texture_InfoMeas2_GM130_10_03_256,0.0150606011738428
Nuclei_Intensity_IntegratedIntensity_Calnexin,0.014594657210210712
Cells_Texture_Entropy_DNA_10_01_256,0.012594993824887567
Cytoplasm_Texture_AngularSecondMoment_DNA_10_00_256,0.014316582924103021
Nuclei_Intensity_MADIntensity_Syto9,0.014710370756301638
Cells_Texture_AngularSecondMoment_G3BP1_20_02_256,0.01354480977879074
Nuclei_Texture_InfoMeas2_ConA_10_01_256,0.014879584626350948
Cytoplasm_Texture_InverseDifferenceMoment_Syto9_5_03_256,0.014066532259540602
Cells_Texture_Entropy_DNA_10_03_256,0.012808926571257212
Nuclei_Correlation_K_Phalloidin_Catalase,0.0157679978598547
Nuclei_Correlation_Overlap_DNA_WGA,0.015379218787421248
Cytoplasm_Texture_InfoMeas1_PRSP6_5_00_256,0.014819914135492359
Cytoplasm_Intensity_MeanIntensityEdge_btubulin,0.01343151142106064
Nuclei_Texture_Correlation_TDP43_10_03_256,0.012458281089835477
Cytoplasm_Texture_InverseDifferenceMoment_Calnexin_20_02_256,0.01425117815459
Cells_Texture_InfoMeas2_GM130_5_03_256,0.01440068604191797
Cells_Texture_SumEntropy_DNA_10_01_256,0.014029924786660805
Nuclei_Texture_Correlation_G3BP1_10_01_256,0.01262698571962741
Nuclei_Texture_Correlation_DNA_10_01_256,0.013531356101306584
Cells_Texture_InverseDifferenceMoment_PRSP6_20_03_256,0.014160262982477922
Cells_Correlation_Overlap_COXIV_Cycle01_DAPI,0.013967628982336952
Nuclei_Correlation_K_Catalase_Syto9,0.014531435484891123
Cytoplasm_Texture_InverseDifferenceMoment_Syto9_5_01_256,0.014023119411577542
Cytoplasm_Texture_InverseDifferenceMoment_Calnexin_20_00_256,0.014051685960472973
Cells_Texture_InfoMeas1_G3BP1_5_03_256,0.01488940298989632
Nuclei_Texture_Correlation_Catalase_10_01_256,0.012803394574257256
Nuclei_Correlation_Overlap_DNA_Syto9,0.014110275097167215
Cells_RadialDistribution_RadialCV_GM130_3of4,0.014576755302221477
Cells_Texture_DifferenceVariance_DNA_10_01_256,0.014867201499551591
Nuclei_Correlation_K_G3BP1_Syto9,0.01435848208722256
Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_mito_skel,0.014865904531526286
Cells_RadialDistribution_FracAtD_PRSP6_4of4,0.01459685789922922
Cells_RadialDistribution_FracAtD_btubulin_2of4,0.013233003461989825
Cytoplasm_Texture_AngularSecondMoment_DNA_10_01_256,0.014189040094690306
Cytoplasm_Correlation_Overlap_G3BP1_Syto9,0.014007315018364977
Nuclei_Texture_InfoMeas1_Syto9_5_00_256,0.014398012237665344
Nuclei_Texture_InfoMeas1_PRSP6_5_01_256,0.014303267626700472
Cells_Texture_SumEntropy_DNA_10_03_256,0.014313319476217522
Cytoplasm_Texture_InverseDifferenceMoment_Syto9_20_02_256,0.014986492751888052
Cells_Texture_InfoMeas1_btubulin_5_01_256,0.014790691508751654
Cells_Correlation_Correlation_LAMP1_Phalloidin,0.015248819203672288
Nuclei_Texture_Correlation_Catalase_10_03_256,0.012656068414439156
Cells_Texture_InfoMeas1_btubulin_5_03_256,0.01482591509672038
Nuclei_Texture_InfoMeas1_Phalloidin_10_03_256,0.01496958176564669
Cells_Texture_DifferenceVariance_DNA_10_03_256,0.014754559901675408
Cytoplasm_Texture_InfoMeas2_GM130_5_00_256,0.01501909588695745
Cytoplasm_Texture_DifferenceVariance_DNA_10_02_256,0.015083860352614059
Cytoplasm_Texture_AngularSecondMoment_DNA_10_03_256,0.014128968510920287
Nuclei_Texture_InfoMeas2_DNA_10_01_256,0.015274047315663623
Cytoplasm_Correlation_Overlap_DNA_NfKb,0.015398341252991405
Cells_Correlation_Overlap_G3BP1_Phalloidin,0.015431055520786633
Cells_Correlation_Overlap_Cycle01_DAPI_G3BP1,0.013636320697365213
Cells_RadialDistribution_FracAtD_Calnexin_1of4,0.01331373772489812
Nuclei_Texture_Correlation_GM130_10_03_256,0.012656813983758784
Nuclei_Texture_InfoMeas1_Phalloidin_10_01_256,0.014909285469537853
Cytoplasm_Correlation_K_DNA_GM130,0.01576215408551914
Nuclei_Texture_Correlation_G3BP1_10_03_256,0.01308168987568742
Cytoplasm_Texture_DifferenceVariance_DNA_10_00_256,0.015280275407007517
Nuclei_Correlation_K_Phalloidin_COXIV,0.013245395722136512
Cytoplasm_Texture_InverseDifferenceMoment_Syto9_20_00_256,0.014977298715506125
